material_id,formula,density (g/cm³),band_gap (eV),energy_per_atom (eV/atom),energy_above_hull (eV/atom),epsilon(k),epsilon_var,epsilon_delta,epsilon_ratio,bulk_modulus_K_VRH (GPa),shear_modulus_G_VRH (GPa),youngs_modulus_E(GPa),elements
mp-7331,Cs2MgFe(CN)6,2.901470431157246,4.1775,-7.7903325875,0.0,2.932939796666647,7.574986279626123e-14,6.73999691613858e-07,1.0000002298034794,,,,"['C', 'Cs', 'Fe', 'Mg', 'N']"
mp-1019525,Ba3ZnB5PO14,4.163878578073667,4.8405000000000005,-7.813145553541666,0.0,2.9786776333333336,0.003376935299576283,0.14206598999999986,1.0489025915322066,,,,"['B', 'Ba', 'O', 'P', 'Zn']"
mp-23973,KMnPH2O5,2.854391786923211,2.838799999999999,-6.90908621275,0.014270288749999001,2.6594081099999998,0.003592214356363426,0.14530749999999903,1.0563053325608982,,,,"['H', 'K', 'Mn', 'O', 'P']"
mp-554894,MgTlP(H6O5)2,2.972385233653198,4.6526,-5.640241261800001,0.0,2.6106132333333334,0.0001850751320124208,0.0331969299999999,1.012801642593381,,,,"['H', 'Mg', 'O', 'P', 'Tl']"
mp-644129,KNiPH2O5,3.128078582335616,3.3402,-6.395285320499999,0.0,2.747165353333333,0.007077960052392099,0.20605302000000014,1.0779550113600787,,,,"['H', 'K', 'Ni', 'O', 'P']"
mp-850407,LiMnP(H6O5)2,1.8821624294263941,4.1674,-5.889365280200001,0.037917680299993005,2.33280567,0.0004014480134774038,0.043496790000000285,1.0188747576866377,,,,"['H', 'Li', 'Mn', 'O', 'P']"
mp-732315,MnPH6NO5,2.418466808579203,3.073699999999999,-6.44470487625,0.002985464974497,2.6779635899999996,0.003437542670462606,0.1427520900000001,1.054861398750263,,,,"['H', 'Mn', 'N', 'O', 'P']"
mp-24585,LiZnPH2O5,2.754644831351297,4.2081,-6.15719964325,0.020476928499987,2.533522113333333,0.0014834855810438128,0.09186977999999968,1.0368395041434977,,,,"['H', 'Li', 'O', 'P', 'Zn']"
mp-557560,LiH4SNO4,1.831116715631561,5.3791,-5.817013006818182,0.004888030227283,2.2724029666666663,0.0007736577611716311,0.06188351000000081,1.0275075831589355,,,,"['H', 'Li', 'N', 'O', 'S']"
mp-504426,LiH5S(NO2)2,1.910016646130246,5.619999999999999,-5.785647290961538,0.08626780025642501,2.4161530733333336,0.000386603554673626,0.04522376000000028,1.018856406182988,,,,"['H', 'Li', 'N', 'O', 'S']"
mp-697020,LiAlSiH2O5,2.216634512081264,4.8099,-6.87913210025,0.013201636666666001,2.4339581799999994,0.0010181945303352601,0.06868537999999935,1.0284956193055772,,,,"['Al', 'H', 'Li', 'O', 'Si']"
mp-761252,RbPH3O4F,2.598752065729904,5.7119,-5.96475017775,0.0,2.1979917999999996,0.0032063261721825133,0.1338155500000009,1.0631041437099755,,,,"['F', 'H', 'O', 'P', 'Rb']"
mp-573229,Cs2MnV2(ClO3)2,3.297771053489939,2.0974,-7.109859937307693,0.009842535384612001,3.15602534,0.05900154177514641,0.5486107099999997,1.194871758166809,,,,"['Cl', 'Cs', 'Mn', 'O', 'V']"
mp-1019531,BaAl2Si3(NO)4,3.474880879403664,3.5521000000000003,-8.013257657857142,0.0,3.398062096666667,0.012902369138538712,0.2672796000000002,1.082440099827683,,,,"['Al', 'Ba', 'N', 'O', 'Si']"
mp-25418,LiTiPCO7,2.253930216429531,2.8436,-8.044371731363636,0.024932997272729,3.03717703,0.010957510784427088,0.244913097697935,1.0833992469426716,,,,"['C', 'Li', 'O', 'P', 'Ti']"
mp-554145,Na3SrPCO7,2.9205722106567693,4.069000000000001,-6.804064623461538,0.014294675192307002,2.4629099666666665,0.004977406998603335,0.1521419074933017,1.064380174582974,,,,"['C', 'Na', 'O', 'P', 'Sr']"
mp-684816,K2NaNb(OF2)2,3.140554823945925,2.3874,-6.099493707500001,0.08882224554545201,2.5485599298463524,0.01625358409539054,0.2759394307118437,1.116509706715591,,,,"['F', 'K', 'Na', 'Nb', 'O']"
mp-634418,NaCaSiHO4,2.7963870605814662,4.4923,-6.774965105624993,0.0,2.75367567,0.004140196900575699,0.15186649905523275,1.0564577540325102,,,,"['Ca', 'H', 'Na', 'O', 'Si']"
mp-721287,Na3AsH14SO10,1.9001577294890222,3.5311,-5.17232443137931,0.03595431635776,2.4658942133333333,0.004482641284143896,0.1544786174815802,1.0642442692281782,,,,"['As', 'H', 'Na', 'O', 'S']"
mp-753649,LiZrPCO7,2.508063192300429,4.169399999999999,-8.18460116590909,0.05276854166666901,2.625330836666666,0.0015300568612745865,0.08902173499669574,1.0346308376164621,,,,"['C', 'Li', 'O', 'P', 'Zr']"
mp-754075,LiHfPCO7,3.495800305833466,4.8683,-8.367790392272726,0.053202270000005006,2.5495900333333332,0.002200517599819483,0.11185426777599305,1.0447192532851162,,,,"['C', 'Hf', 'Li', 'O', 'P']"
mp-755603,KPWCO7,3.399106970882299,2.864,-8.019185622727273,0.012041793727270001,2.5331814933333323,0.02455893484477224,0.3791865779896959,1.1606151674581582,,,,"['C', 'K', 'O', 'P', 'W']"
mp-756494,Na3GePCO7,2.829299790370436,4.187900000000001,-6.666473249230768,0.06664502847756401,2.7505973166666657,0.016075330611029046,0.30212368921817134,1.1153012469995494,,,,"['C', 'Ge', 'Na', 'O', 'P']"
mp-757002,KZrPCO7,2.3952901855425353,3.9048,-8.119844567727272,0.031959209318182004,2.4795905400000002,0.005676291320407387,0.16523249373287774,1.0682580933444596,,,,"['C', 'K', 'O', 'P', 'Zr']"
mp-758131,VPH7N2O5,2.2305798445829392,2.8255,-6.4319842078125,0.030670305354164002,2.8613198900000003,0.009491741578629129,0.23790036696935202,1.0869220454979838,,,,"['H', 'N', 'O', 'P', 'V']"
mp-757203,NaPH4SO8,2.201287347785452,5.6859,-6.159445786333333,0.003569446333333,2.290820296666667,0.004968111320174156,0.1513170528090777,1.0690579002318659,,,,"['H', 'Na', 'O', 'P', 'S']"
mp-767688,NaNdPCO7,2.8942895968021043,0.1887,-7.634626039090909,0.09512496318181501,3.3892157333333337,0.1362624420874112,0.8392333802957626,1.2736555350495926,,,,"['C', 'Na', 'Nd', 'O', 'P']"
mp-768152,NaZrPCO7,2.470514069071008,4.0085,-8.112236842727272,0.038997810997475006,2.52333439,0.0025162268299364515,0.1194817883171484,1.048336652201459,,,,"['C', 'Na', 'O', 'P', 'Zr']"
mp-768161,LiSiPCO7,2.504585862306354,5.9178,-7.6564481154545465,0.093981398712125,2.4943868499999993,0.009599922181372591,0.2325542172853874,1.0970904761390872,,,,"['C', 'Li', 'O', 'P', 'Si']"
mp-768127,NaSnPCO7,3.001447424748633,2.7128,-7.200188135909091,0.036823979227266004,2.505635116666667,0.005440799489591236,0.1659409445792308,1.067916808675653,,,,"['C', 'Na', 'O', 'P', 'Sn']"
mp-767535,NaHfPCO7,3.442780747853964,4.5902,-8.293102146818182,0.050260616679294004,2.47403039,0.0061310102031019295,0.17650203383923735,1.0733150669931133,,,,"['C', 'Hf', 'Na', 'O', 'P']"
mp-767556,NaTiPCO7,2.331682100609357,2.6906,-7.95987833590909,0.024135468497474003,2.9410924,0.006280936653210593,0.1913452932906079,1.067470952807318,,,,"['C', 'Na', 'O', 'P', 'Ti']"
mp-768159,LiSnPCO7,3.042971856090366,3.1749,-7.273851270454545,0.049331397840906004,2.581872366666667,0.0034030461705179837,0.13266751787220477,1.0524198979542212,,,,"['C', 'Li', 'O', 'P', 'Sn']"
mp-768164,LiGePCO7,2.870528154384812,3.8967,-7.312878723636363,0.060203770833333003,2.6293993899999997,0.005539211819552542,0.16138543937129768,1.0627181746901653,,,,"['C', 'Ge', 'Li', 'O', 'P']"
mp-770905,LiMnAsCO7,2.915797441507242,1.3688,-7.252825075454546,0.047601954469690004,3.9051092566666674,0.15440819316685991,0.8448907803131784,1.252239546523063,,,,"['As', 'C', 'Li', 'Mn', 'O']"
mp-771341,Li3BePCO7,2.295875154343452,5.4524,-7.048044594230769,0.050882774230771005,2.527746483333333,0.013940513074803764,0.2700584063091189,1.1142939685258129,,,,"['Be', 'C', 'Li', 'O', 'P']"
mp-771264,Na3ZnPCO7,3.046812848759152,4.023,-6.482683569230769,0.00941002772436,2.598690246666666,0.004341990085812485,0.15728467645764077,1.0626735603478377,,,,"['C', 'Na', 'O', 'P', 'Zn']"
mp-771335,Na3SnPCO7,3.164906968076832,3.4857,-6.634249804230769,0.040331783092949006,2.979365243333333,0.0065740247290693625,0.19859564489266335,1.0689415286302664,,,,"['C', 'Na', 'O', 'P', 'Sn']"
mp-772778,KHfPCO7,3.226724749629767,4.6102,-8.307075765454545,0.005580322840909001,2.4087242666666664,0.005752970997566424,0.17020676538956225,1.072579071985933,,,,"['C', 'Hf', 'K', 'O', 'P']"
mp-772750,Li3MgPCO7,2.456549469996209,5.6089,-6.94080073,0.049613474230770005,2.551138833333333,0.01139716203194265,0.23887745608741007,1.0994914134898766,,,,"['C', 'Li', 'Mg', 'O', 'P']"
mp-772809,KSnPCO7,2.796321912849023,2.6819,-7.220517256818181,0.029899058068179003,2.3911233566666668,0.004014035770176697,0.1383829407504269,1.059082211409483,,,,"['C', 'K', 'O', 'P', 'Sn']"
mp-772753,Li3ZnPCO7,2.8741269681845143,4.5649999999999995,-6.6948044123076915,0.041940483461539,2.7053035866666666,0.006400770743192288,0.1866612229924467,1.0719382147326868,,,,"['C', 'Li', 'O', 'P', 'Zn']"
mp-779443,Li2MnP2HO8,2.94329623449494,1.1983,-7.233677395357143,0.005548779196445,3.4356816566666666,0.005410427794300098,0.16814528001207796,1.049890383170761,,,,"['H', 'Li', 'Mn', 'O', 'P']"
mp-995215,CsSrSiHO4,4.126029613805151,4.147299999999999,-6.568707823125,0.06303694697916601,2.95708705,0.0003353908973219392,0.04372799126890081,1.0149123536771556,,,,"['Cs', 'H', 'O', 'Si', 'Sr']"
mp-41191,Na3Ti2P2O10F,2.967893021905362,3.232,-7.548937838888888,0.0051581236921280004,3.0814151172887656,0.05264800444358719,0.511446957832832,1.1854131923617588,,,,"['F', 'Na', 'O', 'P', 'Ti']"
mp-763244,ZnFeH4O2F5,3.068494899778459,1.7907000000000002,-5.29248345423077,0.004053153589741,2.4345577499999993,0.0003965601562348644,0.04784720000000009,1.0198258631283357,,,,"['F', 'Fe', 'H', 'O', 'Zn']"
mp-24181,CsGaP3HO10,3.343935143092857,4.6119,-7.091828763750001,7.257281249994918e-05,2.4943639066666665,0.0013945049316605026,0.08655177707303574,1.0351889255319549,,,,"['Cs', 'Ga', 'H', 'O', 'P']"
mp-23871,CsMnP3HO10,3.014695632443514,2.8052,-7.435680799375,0.0,2.9260608300001354,0.07531416215426849,0.6240335363391161,1.2454994076536097,,,,"['Cs', 'H', 'Mn', 'O', 'P']"
mp-695170,Nd3Al3Si3(NO6)2,4.939427170997082,3.8758,-8.369871635217391,0.005874818913051001,3.772199026666667,0.002359622533788658,0.11842209291519001,1.0318653421800539,,,,"['Al', 'N', 'Nd', 'O', 'Si']"
mp-772968,LiTlPHO3,4.722491278462808,3.992199999999999,-5.974698701428572,0.0,3.3280144966666665,0.004588721631562979,0.15319810410454915,1.0468522190109255,,,,"['H', 'Li', 'O', 'P', 'Tl']"
mp-863752,K2ZnH4(I2O7)2,3.964131208257614,3.1176,-4.9375118136000005,0.0,3.359475263333333,0.04824461376996112,0.5377365169459911,1.1742758547062346,,,,"['H', 'I', 'K', 'O', 'Zn']"
mp-1021464,H6PbCNCl3,2.955663671294324,2.796599999999999,-4.722924690833333,0.044143891666666005,3.5932570540047064,0.012683692182124166,0.2758069109368875,1.0797820542243046,,,,"['C', 'Cl', 'H', 'N', 'Pb']"
mp-758057,Li4CoSn3(PO4)4,3.801791701235983,1.9623,-6.934393595,0.07755140919643201,3.6677427633333326,0.019988967621373088,0.34465028175930223,1.09887752224082,,,,"['Co', 'Li', 'O', 'P', 'Sn']"
mp-777585,Na5Fe2P2(CO7)2,2.832016562047296,1.2347000000000001,-7.148911223400001,0.004597163799985001,2.7589502599999993,0.013305255139443861,0.2708558880157401,1.1023356689674368,,,,"['C', 'Fe', 'Na', 'O', 'P']"
mp-706976,PH4N(OF)2,1.837536379745352,5.1708,-5.83787615275,0.0,2.0663089333333335,0.0055144585910798264,0.16621128000000018,1.0829176193231278,,,,"['F', 'H', 'N', 'O', 'P']"
mp-644285,KAlH2CO5,2.396888355506319,5.0845,-6.7605645505,0.0,2.461858793333333,0.03502975504187129,0.44801724,1.202743442219297,,,,"['Al', 'C', 'H', 'K', 'O']"
mp-40186,LiCaPrTeO6,5.390828737069335,3.4532,-6.878219163999999,0.017850036583336,3.9335357733333325,0.002748740478376279,0.12809901924191314,1.0331274433764759,,,,"['Ca', 'Li', 'O', 'Pr', 'Te']"
mp-679406,K2HS2NO6,1.9799771896166192,4.5349,-6.060479333333333,0.07990252234648501,2.0610972166666666,0.006914526573624832,0.19511643921448796,1.1002311274145997,,,,"['H', 'K', 'N', 'O', 'S']"
mp-753854,Rb2PH3SeO8,2.908855482884464,4.099,-5.918326488666667,0.0,2.3233149099999992,0.0048333675371689125,0.1615306490858779,1.0715333457223386,,,,"['H', 'O', 'P', 'Rb', 'Se']"
mp-644672,Cs3VH8(Cl3O2)2,2.636935162972183,2.4005,-4.827702895909091,0.0,2.541207359999999,0.00973794148833598,0.23716557999999877,1.0973544813084015,,,,"['Cl', 'Cs', 'H', 'O', 'V']"
mp-644506,NaAlH2CO5,2.479984107686117,4.943,-6.7654336705,0.0,2.4418480399999996,0.03155465293261137,0.43223713999999935,1.195467552126427,,,,"['Al', 'C', 'H', 'Na', 'O']"
mp-560688,K4V5CdClO15,2.811830574875536,2.3346,-7.217361600384616,0.0,3.4059168866666667,0.17178435600228292,0.8792210199999997,1.3118059853926924,,,,"['Cd', 'Cl', 'K', 'O', 'V']"
mp-643033,KPH2SO3,2.107766698104429,4.5259,-5.8712635675,0.0,2.6713897333333336,0.013342325956226704,0.27999301735846505,1.110097055890038,,,,"['H', 'K', 'O', 'P', 'S']"
mp-755891,CsLiH4SO5,2.683053694925741,4.5908999999999995,-5.463607225833333,0.047502465583333,2.4316496999999995,0.0008790740453149887,0.070024389135666,1.029285710505139,,,,"['Cs', 'H', 'Li', 'O', 'S']"
mp-568228,RbLaSi(CN2)4,2.65276552474072,3.5697,-8.378740150666667,0.0,3.2093319962240425,0.13475183731476292,0.7793306956936639,1.289693006211844,,,,"['C', 'La', 'N', 'Rb', 'Si']"
mp-760729,Ca2Ga2Si(HO4)2,3.400123359874712,3.5382,-6.7798862280000005,0.0,3.0309744033333335,4.965991530889065e-07,0.0014948900000000265,1.0004933666494409,,,,"['Ca', 'Ga', 'H', 'O', 'Si']"
mp-558016,CaMgAsO4F,3.62915053374047,3.7523,-6.636528628125,0.00024916937499900005,2.96399664,0.0035909045229283658,0.14621706798177359,1.0505136098560717,,,,"['As', 'Ca', 'F', 'Mg', 'O']"
mp-754604,BaBePO4F,4.32684062854826,6.051500000000001,-7.42217820375,0.0,2.79967241650006,1.5443601124635865e-05,0.009374361119940389,1.0033532356431205,,,,"['Ba', 'Be', 'F', 'O', 'P']"
mp-560045,H5CSN2Cl,1.366878059576378,4.3987,-5.401239129999999,0.06785536992016901,2.62047024,0.0027245397038472004,0.11072682,1.0428582128088077,,,,"['C', 'Cl', 'H', 'N', 'S']"
mp-561491,KNaMg2Si4(O5F)2,2.786454496883493,5.2111,-7.257832491500001,0.0,2.436193790000001,0.002089064241724396,0.10222719175653472,1.0430992481975474,,,,"['F', 'K', 'Mg', 'Na', 'O', 'Si']"
mp-753660,Li2VCrP2(HO5)2,3.115505807216975,2.134899999999999,-7.448129308888888,0.0,3.417932016666665,0.01061485218670131,0.24307949526598227,1.0733056028606136,,,,"['Cr', 'H', 'Li', 'O', 'P', 'V']"
mp-534870,Na4Ga3Si3B(HO3)4,2.661612627908685,4.2524,-6.319142227962963,0.0,2.475487889999998,0.0,0.0,1.0,,,,"['B', 'Ga', 'H', 'Na', 'O', 'Si']"
mp-535042,Na4Al3Ge3B(HO3)4,2.599699142847178,4.2134,-6.254188003518518,0.049812988981482,2.466030410000001,0.0,0.0,1.0,,,,"['Al', 'B', 'Ge', 'H', 'Na', 'O']"
mp-706983,K3HPtS2(ClO3)2,3.101538582762971,3.0173,-5.464565905,0.049117519500000005,2.6900092933333326,0.02441127293292079,0.3557739400000006,1.139364124701201,,,,"['Cl', 'H', 'K', 'O', 'Pt', 'S']"
mp-755754,NaLi2MnPCO7,2.749156280103067,3.9295,-7.29197681423077,0.032962369102578,2.668267506666666,0.011047059248529702,0.25581483757431744,1.1010331994811862,,,,"['C', 'Li', 'Mn', 'Na', 'O', 'P']"
mp-761124,KLiMnPCO7,2.496467556564152,1.0371,-7.46635363,0.0,3.1763119866666663,0.22368731558449953,1.15696059470506,1.4424204399188163,,,,"['C', 'K', 'Li', 'Mn', 'O', 'P']"
mp-754568,Na5LiMn2P2(CO7)2,2.811212025183829,3.678599999999999,-7.196438482692307,0.00879027487181,2.5810190433333333,0.008951460293623556,0.23017098300914807,1.0936364840751422,,,,"['C', 'Li', 'Mn', 'Na', 'O', 'P']"
mp-756728,Li6VCrP2(CO7)2,2.709246522425186,2.0814,-7.3560398842307695,0.080123759639428,2.7781746066666666,0.01187517433569714,0.2668509549100544,1.1009694939615708,,,,"['C', 'Cr', 'Li', 'O', 'P', 'V']"
mp-757146,Li6MnFeP2(CO7)2,2.7406649471853433,3.9017,-7.289397110384616,0.045725715576923,2.7181850366666667,0.012642622482982457,0.27472727065815583,1.1066823640472627,,,,"['C', 'Fe', 'Li', 'Mn', 'O', 'P']"
mp-757130,Li6CrCoP2(CO7)2,2.781947833148854,1.3096,-7.216249574230769,0.063645286454329,2.8108615533333334,0.011300286112955313,0.25534629937800135,1.0946460380279248,,,,"['C', 'Co', 'Cr', 'Li', 'O', 'P']"
mp-42805,KCu2H20N3(Cl2O)4,2.02491526261757,0.9117000000000001,-4.614064060263158,0.015604294999999001,3.0014631699999996,1.8040702987465935e-05,0.009010169999999817,1.0030049327525075,,,,"['Cl', 'Cu', 'H', 'K', 'N', 'O']"
mp-42583,Na8BeAl4Si7(ClO12)2,2.167310700121655,3.9831000000000003,-7.11685401326087,0.053208421521734,2.2896288599999997,1.7505917863268313e-05,0.008875620000000417,1.00388146027102,,,,"['Al', 'Be', 'Cl', 'Na', 'O', 'Si']"
mp-23151,Na4BeAlSi4ClO12,2.274218161525524,4.6344,-7.167532858695653,0.0,2.3232174066666667,2.2749086395823647e-05,0.010117850000000317,1.0043614340250657,,,,"['Al', 'Be', 'Cl', 'Na', 'O', 'Si']"
mp-8773,K3CO3F,2.386555861029812,3.8463000000000003,-5.979237775,0.006954115312498001,2.219875973333333,0.018078091765820755,0.2852218992603235,1.1405222148230567,,,,"['C', 'F', 'K', 'O']"
mp-39460,Ca5P3ClO12,3.057420249936424,5.3777,-7.47796838952381,0.000674026547619,2.995786486666667,6.429909420875577e-06,0.0053790799999995365,1.0017966238275877,,,,"['Ca', 'Cl', 'O', 'P']"
mp-19251,RbLiCrO4,3.061650967278456,2.976,-6.709602652857143,0.00023493571428600003,2.7189695799999996,0.00028143131396919896,0.035586855000000917,1.0131457120251068,,,,"['Cr', 'Li', 'O', 'Rb']"
mp-41472,Ca5P3HO13,3.178173487705143,5.1992,-7.495011797727273,0.0,2.9348740666666666,8.886280656473649e-05,0.019997065000001868,1.0068446937532176,,,,"['Ca', 'H', 'O', 'P']"
mp-554947,NaSiBO4,2.810687284572309,5.4139,-7.652360975476191,0.007854808809536,2.6328112999999993,0.00011396166714747079,0.022645695000000465,1.0086509425893508,,,,"['B', 'Na', 'O', 'Si']"
mp-560186,BaMgSiO4,3.847069110599898,4.1136,-7.409735448095239,0.016950204047614003,2.91560741,6.728106990049061e-06,0.005502405000000543,1.0018884121990004,,,,"['Ba', 'Mg', 'O', 'Si']"
mp-561305,BaZnSiO4,4.493110531875051,3.5863,-6.998581681190477,0.010555787738097,3.1495137099999995,0.0007599381142440637,0.058478384999999466,1.0188001467094916,,,,"['Ba', 'O', 'Si', 'Zn']"
mp-560632,NaGaSiO4,3.251052741684969,3.8225,-6.937196696666668,0.0,2.684062996666667,0.0010320667806325322,0.06814910500000071,1.0258274552646118,,,,"['Ga', 'Na', 'O', 'Si']"
mp-6253,KLiBeF4,2.33162687059664,6.8529,-5.415396560714285,0.0,1.8026330466666658,1.5856245355996115e-05,0.008447060000000839,1.0046932872942336,,,,"['Be', 'F', 'K', 'Li']"
mp-757722,BaZnGeO4,4.859680118422885,2.8955,-6.36860009452381,0.040736153333329,3.414999156666666,0.00030289882159873844,0.03691943499999972,1.0108894482286412,,,,"['Ba', 'Ge', 'O', 'Zn']"
mp-690977,NaP3(PbO3)4,6.108420073348535,3.306499999999999,-6.964187803750001,0.0,3.837131476666667,0.0013556610581035506,0.07810553500000017,1.0206352110372263,,,,"['Na', 'O', 'P', 'Pb']"
mp-8355,KAlSiO4,2.503742337721559,4.5021,-7.4830512321428575,0.0021659103571390003,2.4297261400000005,5.441206112198158e-05,0.015647820000000756,1.0064679275517319,,,,"['Al', 'K', 'O', 'Si']"
mp-19131,LiMnBO3,3.177033622896582,2.563599999999999,-7.9466628225000004,0.000665616249998,3.1159681766666654,0.013245115301479461,0.24414124221450573,1.0826697877455045,,,,"['B', 'Li', 'Mn', 'O']"
mp-6126,LiCdBO3,4.344979659816659,2.115599999999999,-6.36936833,0.0,3.3314355733333336,0.02408795713513426,0.3292351850000004,1.1057972224416723,,,,"['B', 'Cd', 'Li', 'O']"
mp-554542,Mg3B(OF)3,3.029877844852196,5.4158,-6.630388808000001,0.0,2.342001803333333,0.0014476112367695843,0.08069767999999966,1.0352668306337371,,,,"['B', 'F', 'Mg', 'O']"
mp-1020615,Y2SiP4O15,2.881344111628702,5.7959,-8.37537157,0.0,2.5967764966666667,0.002329109547474155,0.11787831999999998,1.0464013164242658,,,,"['O', 'P', 'Si', 'Y']"
mp-504885,BaFe(Si2O5)2,3.420662980390398,1.3937,-8.1987711334375,0.0036126732812490005,2.7297831266666663,0.005736165086384029,0.1817148500000001,1.0691420716891875,,,,"['Ba', 'Fe', 'O', 'Si']"
mp-697408,H10C2N2O5,1.568429125879335,3.4173,-5.976061695000001,0.027243582993419002,2.3700938933333333,0.04307925194277026,0.4844834099999997,1.2325487130277544,,,,"['C', 'H', 'N', 'O']"
mp-642740,CsLi(H2N)2,2.7474601197899613,1.996999999999999,-4.645670042916667,0.0,2.997507590000001,0.020112664220048714,0.30084406430553967,1.1038386575718642,,,,"['Cs', 'H', 'Li', 'N']"
mp-757754,LiFePO4,2.473545180318599,3.1045,-7.496849817380952,0.06679785761904701,2.6631113433333335,0.0036642301433905135,0.12840997069735804,1.049005681978099,,,,"['Fe', 'Li', 'O', 'P']"
mp-752623,LiCoSiO4,2.659046419493512,1.1803,-7.202874152619048,0.091502240476192,3.8458562300000003,0.030598414883429754,0.37107009793219925,1.1031186721813895,,,,"['Co', 'Li', 'O', 'Si']"
mp-860939,LiMnPO4,2.378498728364884,3.0958,-7.749218664761904,0.06681802630951801,2.394909223333333,0.0019455496514625987,0.09356843982451668,1.0395852559497776,,,,"['Li', 'Mn', 'O', 'P']"
mp-6327,LiAlSiO4,2.26056060654629,4.798599999999999,-7.613018353809524,0.0077008614285700005,2.3823788599999993,0.00017516884690611022,0.028076328454258004,1.0118783200810868,,,,"['Al', 'Li', 'O', 'Si']"
mp-762644,LiFeSiO4,2.508953708288009,3.0818,-7.5953243169047635,0.038309966309526,2.9456514133333336,0.0018651429597841887,0.09161437015107587,1.031427380927879,,,,"['Fe', 'Li', 'O', 'Si']"
mp-616564,RbPbIO6,5.144900144702858,1.3747,-5.237828361666667,0.0,3.4870741466666666,0.5253286097068712,1.537523788313976,1.6244871240988283,,,,"['I', 'O', 'Pb', 'Rb']"
mp-554199,RbSnIO6,4.434629390729569,2.1663,-5.537228591111111,0.0,3.0296875266666663,0.18445106357232124,0.9110602084377177,1.3761114627394497,,,,"['I', 'O', 'Rb', 'Sn']"
mp-558310,BaLi2SiO4,3.8830886305024093,4.3955,-6.852049508958333,0.0,3.050870103333333,7.412805624139506e-05,0.018264271169463164,1.0059985483020801,,,,"['Ba', 'Li', 'O', 'Si']"
mp-24097,Mg3Si2H4O9,2.487479473787498,4.2499,-6.689022291944444,0.0,2.5263014800000008,0.0008125959944578666,0.06047069236178304,1.0243246133864925,,,,"['H', 'Mg', 'O', 'Si']"
mp-24066,SrHClO,3.046420707268673,4.9798,-5.42956042,0.0,2.7329603433333336,0.0012268176594558118,0.0743018304039853,1.0276891652587845,40.872,18.80633333333333,48.91640479226524,"['Cl', 'H', 'O', 'Sr']"
mp-23985,LiH6BrO7,2.210567811455736,3.123,-4.975832842,0.006165395000000001,2.4324729333333326,0.008560144643167381,0.19626685972010227,1.085273043584,,,,"['Br', 'H', 'Li', 'O']"
mp-17313,Mg3BeAl8O16,3.482133400237685,5.174899999999999,-7.574587809464285,0.0,3.09580813,8.012438097181109e-05,0.018988532544629955,1.006158810804945,,,,"['Al', 'Be', 'Mg', 'O']"
mp-23797,LiH6ClO7,1.836569253111192,5.2939,-5.084613964666667,0.006700698833331,2.226530199999999,0.0052913982601550565,0.154309369379106,1.0726620798468434,20.299666666666667,13.733333333333334,33.61865679307896,"['Cl', 'H', 'Li', 'O']"
mp-555217,Dy3Se4O12F,5.362728640865523,3.741099999999999,-6.939802174249996,0.0,3.2144909066666663,0.002536565602543049,0.10683911855158712,1.0339898541457642,,,,"['Dy', 'F', 'O', 'Se']"
mp-644222,CdHClO,4.3498937482884354,2.4655,-4.19659908875,0.0,3.5524145933333333,0.02915289848044882,0.36219941954633494,1.1093944535963705,,,,"['Cd', 'Cl', 'H', 'O']"
mp-642725,CaHClO,2.415590229327826,5.3294999999999995,-5.5037855475,0.0,2.8798388799999994,0.0013016416304377188,0.07653366084668001,1.027055010760394,,,,"['Ca', 'Cl', 'H', 'O']"
mp-759722,SiH8(NF3)2,2.013295772397971,6.4741,-5.375004834411764,0.0,1.9867393736307168,1.375060588569058e-05,0.007899638929397046,1.0039867057469973,,,,"['F', 'H', 'N', 'Si']"
mp-759690,MnH8(NF3)2,2.330155135450842,3.3058,-5.315981830588235,0.089625346029403,2.4048886833333327,1.8159097841484988e-06,0.002858751287307282,1.0011896677366385,,,,"['F', 'H', 'Mn', 'N']"
mp-8075,NaBe4SbO7,4.168553044774736,3.385899999999999,-6.945580348076922,0.0,3.3299456633333335,2.6241487199312193e-05,0.01086761931429292,1.0032707182571303,,,,"['Be', 'Na', 'O', 'Sb']"
mp-18509,KBe3ZnF9,2.661208157917299,6.245900000000001,-5.514012666071429,0.0,1.891155743333333,4.492973336655983e-05,0.01421915583507416,1.0075566428104246,,,,"['Be', 'F', 'K', 'Zn']"
mp-11625,KCa(PO3)3,2.410093677803477,5.0471,-7.458688460714286,0.0,2.3563349233333324,5.345578090670848e-06,0.00490488752691931,1.0020844673355265,,,,"['Ca', 'K', 'O', 'P']"
mp-18502,BaSi3SnO9,3.981903280827606,3.7306,-7.859610929285715,0.0,2.887536256666667,0.0012462811035588303,0.07488866218508994,1.0263914505428826,,,,"['Ba', 'O', 'Si', 'Sn']"
mp-14058,KMg(PO3)3,2.569343950401881,4.951799999999999,-7.341005482857144,0.0,2.4049134933333334,0.0005728006787165553,0.050770367433754515,1.0214124580084596,,,,"['K', 'Mg', 'O', 'P']"
mp-1211746,KCd(PO3)3,3.023850196719121,4.1305,-7.030865938571429,0.0,2.510268173333334,7.831723639631203e-07,0.0018780295254416934,1.0007483257630174,,,,"['Cd', 'K', 'O', 'P']"
